loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved,loan_rejected,total_transaction_amount,loan_to_income_ratio,age,gender,country,customer_age_group
LOAN_000218,CUST_000344,education,19899.79,10,2021-11-02,False,True,774.88,25.681124819326865,33.0,Male,Spain,26-40
LOAN_000219,CUST_000341,business,11285.8,5,2021-07-16,True,False,1732.59,6.513831893292701,77.0,Female,Italy,60+
LOAN_000220,CUST_000888,mortgage,396153.59,20,2022-02-04,True,False,1031.43,384.0818960084543,36.0,Male,Germany,26-40
LOAN_000221,CUST_000051,auto,20436.27,7,2022-09-13,False,True,1213.74,16.837436353749567,73.0,Female,France,60+
LOAN_000222,CUST_000051,personal,38891.06,4,2023-11-20,False,True,1213.74,32.04233196565986,73.0,Female,France,60+
LOAN_000223,CUST_000624,mortgage,290042.22,20,2023-11-04,False,True,1136.61,255.18183017921714,24.0,Female,Austria,18-25
LOAN_000224,CUST_001775,mortgage,158439.77,30,2023-04-11,True,False,1265.85,125.16472725836394,64.0,Female,France,60+
LOAN_000225,CUST_001917,education,31033.39,10,2022-10-20,True,False,369.62,83.96025647962772,60.0,Female,Italy,60+
LOAN_000226,CUST_001087,personal,8607.45,3,2022-02-18,True,False,1836.71,4.686341338589108,39.0,Female,Italy,26-40
LOAN_000227,CUST_000731,auto,23761.22,4,2022-01-28,False,True,2591.13,9.170215311466427,65.0,Female,Germany,60+
LOAN_000228,CUST_001262,personal,19104.61,4,2023-07-03,False,True,1157.24,16.508770868618438,64.0,Male,Germany,60+
LOAN_000229,CUST_000611,business,127309.5,7,2021-03-12,True,False,1350.95,94.23701839446315,31.0,Female,Netherlands,26-40
LOAN_000230,CUST_000675,education,18736.92,10,2023-03-29,True,False,1854.28,10.104687533705803,35.0,Male,Germany,26-40
LOAN_000231,CUST_001713,auto,18784.08,6,2023-10-30,True,False,1269.51,14.796322990760215,26.0,Male,France,26-40
LOAN_000232,CUST_001307,personal,12071.66,5,2021-01-03,True,False,1288.31,9.370151593948663,19.0,Male,Germany,18-25
LOAN_000233,CUST_000968,mortgage,248872.2,30,2021-09-17,True,False,158.97,1565.5293451594641,32.0,Female,Belgium,26-40
LOAN_000234,CUST_000199,business,118108.25,10,2023-10-30,False,True,1054.08,112.04865854584094,37.0,Male,Spain,26-40
LOAN_000235,CUST_001528,personal,18932.53,5,2023-07-08,True,False,1043.12,18.149906051077537,54.0,Female,Germany,41-60
LOAN_000236,CUST_000294,auto,20989.2,4,2022-05-30,False,True,832.98,25.197723834906,29.0,Male,Belgium,26-40
LOAN_000237,CUST_000980,personal,13892.51,3,2022-02-14,False,True,806.6,17.223543268038682,50.0,Male,Spain,41-60
LOAN_000238,CUST_000888,mortgage,160629.49,25,2022-08-10,True,False,1031.43,155.73474690478267,36.0,Male,Germany,26-40
LOAN_000239,CUST_001465,auto,31002.99,3,2022-05-16,False,True,776.57,39.92298183035657,32.0,Male,Italy,26-40
LOAN_000240,CUST_001541,mortgage,73375.08,25,2023-09-15,True,False,643.06,114.10300749541257,31.0,Male,Spain,26-40
LOAN_000241,CUST_000267,mortgage,267564.1,25,2022-10-09,False,True,598.25,447.24463017133303,37.0,Female,France,26-40
LOAN_000242,CUST_001317,auto,22988.49,6,2023-04-23,False,True,2513.0,9.14782729805014,49.0,Female,France,41-60
LOAN_000243,CUST_001637,mortgage,274308.43,30,2021-09-11,False,True,1858.51,147.59588595164945,41.0,Female,Spain,41-60
LOAN_000244,CUST_001490,mortgage,185257.84,15,2022-07-19,False,True,751.37,246.56007027163713,19.0,Male,Germany,18-25
LOAN_000245,CUST_000552,personal,22869.66,2,2023-03-28,True,False,903.31,25.317620750351487,31.0,Male,Germany,26-40
LOAN_000246,CUST_000640,personal,15573.53,3,2022-12-06,True,False,894.25,17.41518590998043,55.0,Male,Spain,41-60
LOAN_000247,CUST_001238,auto,35982.13,6,2022-06-04,True,False,3302.9,10.894102152653728,29.0,Female,Germany,26-40
LOAN_000248,CUST_000735,mortgage,410079.03,20,2022-08-02,False,True,129.57,3164.922667284094,67.0,Male,Belgium,60+
LOAN_000249,CUST_000626,business,68389.27,3,2021-08-31,True,False,719.44,95.05903202490826,58.0,Female,Austria,41-60
LOAN_000250,CUST_000647,auto,32005.29,6,2022-06-21,True,False,481.78,66.43133795508324,77.0,Male,Belgium,60+
LOAN_000251,CUST_001985,personal,8967.43,3,2023-04-08,True,False,509.39,17.60425214472212,46.0,Male,Netherlands,41-60
LOAN_000252,CUST_000961,auto,38949.32,6,2023-05-31,True,False,884.18,44.05134701078966,37.0,Male,Belgium,26-40
LOAN_000253,CUST_001013,personal,14483.03,5,2022-03-04,True,False,490.49,29.527676405227428,63.0,Female,Netherlands,60+
LOAN_000254,CUST_001632,personal,20708.77,4,2023-08-12,True,False,1303.76,15.883882002822606,33.0,Male,Italy,26-40
LOAN_000255,CUST_001220,auto,23837.42,6,2023-05-23,False,True,337.74,70.57920293717059,30.0,Female,Netherlands,26-40
LOAN_000256,CUST_000211,personal,21689.65,5,2023-03-21,True,False,1657.65,13.084577564624619,59.0,Female,Netherlands,41-60
LOAN_000257,CUST_000914,mortgage,299871.13,20,2022-11-24,False,True,744.01,403.0471767852583,26.0,Female,Austria,26-40
LOAN_000258,CUST_000642,auto,24797.52,3,2023-06-27,False,True,2656.81,9.333569205174626,60.0,Male,Spain,60+
LOAN_000259,CUST_000773,personal,20619.9,5,2021-12-30,True,False,632.31,32.61042842909333,26.0,Male,France,26-40
LOAN_000260,CUST_000980,auto,32236.82,3,2023-07-31,True,False,806.6,39.966303000247954,50.0,Male,Spain,41-60
LOAN_000261,CUST_000514,business,10000.0,3,2022-12-24,False,True,424.4,23.5626767200754,28.0,Male,Netherlands,26-40
LOAN_000262,CUST_001668,personal,8591.78,4,2021-02-17,True,False,1995.14,4.30635444129234,49.0,Female,Austria,41-60
LOAN_000263,CUST_001177,auto,36371.02,3,2022-06-30,True,False,1816.17,20.026220012443765,46.0,Female,Germany,41-60
LOAN_000264,CUST_000455,personal,14368.31,2,2023-10-10,False,True,325.74,44.10975010744765,36.0,Male,France,26-40
LOAN_000265,CUST_001035,personal,7322.95,2,2022-08-21,True,False,719.06,10.184059744666648,67.0,Male,France,60+
LOAN_000266,CUST_000648,auto,38821.47,5,2023-05-11,True,False,2622.01,14.805996163248805,37.0,Male,France,26-40
LOAN_000267,CUST_000169,auto,20886.35,4,2023-10-24,True,False,402.31,51.91605975491536,47.0,Female,France,41-60
LOAN_000268,CUST_001536,business,90619.25,5,2023-06-27,True,False,1809.78,50.07197007371062,43.0,Female,Germany,41-60
LOAN_000269,CUST_000935,business,117238.54,5,2023-03-19,False,True,1691.15,69.32474351772461,57.0,Female,Germany,41-60
LOAN_000270,CUST_001639,personal,24802.15,3,2021-01-19,True,False,649.7,38.174772972140985,53.0,Female,Germany,41-60
LOAN_000271,CUST_001319,business,73594.01,7,2023-06-25,False,True,1453.09,50.646560089189244,75.0,Female,Netherlands,60+
LOAN_000272,CUST_000379,business,126657.08,10,2022-11-03,False,True,1107.07,114.40747197557518,58.0,Female,France,41-60
LOAN_000273,CUST_000072,education,28370.67,7,2021-08-21,False,True,1767.19,16.054114158636025,24.0,Female,France,18-25
LOAN_000274,CUST_001306,personal,20511.03,4,2021-12-18,True,False,378.63,54.171697963711274,21.0,Male,Spain,18-25
LOAN_000275,CUST_000159,auto,30922.63,5,2022-12-26,True,False,1192.94,25.921362348483576,69.0,Male,Austria,60+
LOAN_000276,CUST_001037,business,59600.39,3,2021-04-08,True,False,983.48,60.601527229836904,30.0,Male,France,26-40
LOAN_000277,CUST_000868,business,80751.82,7,2022-04-30,True,False,793.11,101.8166710796737,40.0,Male,Germany,41-60
LOAN_000278,CUST_001254,personal,15909.25,4,2023-05-21,True,False,1298.76,12.24956881948936,60.0,Female,Portugal,60+
LOAN_000279,CUST_000830,mortgage,303917.5,30,2021-04-07,False,True,622.3,488.3777920617066,36.0,Male,France,26-40
LOAN_000280,CUST_001513,personal,8889.17,5,2022-01-17,True,False,4862.31,1.8281783761216375,78.0,Female,Italy,60+
LOAN_000281,CUST_001518,business,47577.47,5,2023-08-13,True,False,2064.61,23.04428923622379,35.0,Female,Belgium,26-40
LOAN_000282,CUST_001758,business,146241.4,7,2023-10-15,False,True,1292.4,113.1549056019808,52.0,Male,Spain,41-60
LOAN_000283,CUST_001418,education,18960.91,10,2022-06-18,True,False,779.82,24.314470005898794,21.0,Male,France,18-25
LOAN_000284,CUST_000818,auto,16196.67,4,2023-11-05,True,False,2386.11,6.787897456529665,49.0,Female,Italy,41-60
LOAN_000285,CUST_000177,mortgage,143556.0,25,2023-01-22,False,True,1767.06,81.24002580557537,31.0,Female,France,26-40
LOAN_000286,CUST_000099,education,21848.99,10,2022-05-05,True,False,622.25,35.11288067496987,32.0,Male,Austria,26-40
LOAN_000287,CUST_000660,education,17374.04,5,2021-04-09,True,False,1033.48,16.81120099082711,54.0,Female,Germany,41-60
LOAN_000288,CUST_000228,personal,31144.77,3,2021-09-16,True,False,1894.95,16.435668487295178,57.0,Female,Austria,41-60
LOAN_000289,CUST_000233,auto,25243.49,5,2021-02-20,True,False,1508.76,16.731282642699966,43.0,Male,Italy,41-60
LOAN_000290,CUST_001050,auto,21924.39,5,2023-08-26,True,False,665.83,32.9279095264557,26.0,Female,Belgium,26-40
LOAN_000291,CUST_001260,personal,5729.51,5,2023-08-30,False,True,1401.97,4.086756492649629,31.0,Male,Italy,26-40
LOAN_000292,CUST_000472,business,32693.49,3,2022-12-22,True,False,1186.56,27.55317050970874,40.0,Male,France,41-60
LOAN_000293,CUST_000320,auto,17763.33,3,2021-04-02,True,False,768.09,23.126625786040698,31.0,Male,France,26-40
LOAN_000294,CUST_000454,mortgage,50000.0,20,2023-07-04,True,False,2775.01,18.017953088457336,36.0,Male,France,26-40
LOAN_000295,CUST_001560,personal,1000.0,2,2021-09-17,True,False,984.75,1.0154861640010155,45.0,Female,Netherlands,41-60
LOAN_000296,CUST_001776,personal,4646.34,2,2021-10-25,True,False,1139.16,4.0787422311176655,39.0,Male,Spain,26-40
LOAN_000297,CUST_001603,education,19845.7,7,2022-07-01,True,False,1101.9,18.010436518740356,39.0,Female,Germany,26-40
LOAN_000298,CUST_000908,auto,28421.49,5,2021-12-15,False,True,2643.69,10.750689377347571,52.0,Male,Germany,41-60
LOAN_000299,CUST_000015,personal,28631.07,4,2021-11-30,False,True,1246.08,22.976911594761173,38.0,Male,Germany,26-40
LOAN_000300,CUST_000159,personal,19603.77,4,2023-07-13,False,True,1192.94,16.433156738813352,69.0,Male,Austria,60+
LOAN_000301,CUST_000175,business,49384.36,3,2021-08-09,True,False,1381.82,35.73863455442822,27.0,Male,Spain,26-40
LOAN_000302,CUST_000415,business,23010.13,10,2021-05-09,True,False,990.37,23.23387218918182,47.0,Female,Italy,41-60
LOAN_000303,CUST_000859,personal,7979.02,5,2022-10-27,True,False,760.62,10.490152770108596,52.0,Male,Belgium,41-60
LOAN_000304,CUST_000540,mortgage,216189.08,25,2021-02-26,False,True,1780.25,121.43748349950849,40.0,Female,Germany,41-60
LOAN_000305,CUST_000631,auto,25002.69,4,2022-05-29,False,True,683.88,36.56005439550798,35.0,Male,Spain,26-40
LOAN_000306,CUST_001215,auto,5753.21,3,2021-06-16,False,True,1070.03,5.376681027634739,34.0,Female,Spain,26-40
LOAN_000307,CUST_000857,personal,17204.53,4,2023-06-14,False,True,306.22,56.183560838612756,28.0,Female,Italy,26-40
LOAN_000308,CUST_001878,business,29373.83,7,2023-09-02,True,False,882.72,33.27649764364691,53.0,Male,Germany,41-60
LOAN_000309,CUST_000321,education,31933.7,5,2023-09-02,True,False,1332.22,23.97029019231058,59.0,Female,Austria,41-60
LOAN_000310,CUST_001504,personal,29525.37,2,2023-06-26,False,True,860.88,34.2967312517424,22.0,Male,Germany,18-25
LOAN_000311,CUST_000362,personal,10851.04,2,2021-07-29,True,False,1395.52,7.775624856684248,18.0,Male,France,18-25
LOAN_000312,CUST_000491,personal,34867.52,5,2021-04-18,True,False,756.67,46.0802199109255,21.0,Male,France,18-25
LOAN_000313,CUST_001768,mortgage,321176.6,30,2023-09-24,True,False,832.99,385.5707751593656,21.0,Female,Austria,18-25
LOAN_000314,CUST_000202,personal,19408.84,4,2023-04-15,True,False,975.9,19.88814427707757,39.0,Male,Belgium,26-40
LOAN_000315,CUST_001827,mortgage,221958.08,25,2021-11-05,True,False,1179.87,188.1207929687169,31.0,Male,Belgium,26-40
LOAN_000316,CUST_001054,personal,10924.99,4,2021-07-02,True,False,1479.44,7.3845441518412365,40.0,Female,Netherlands,41-60
LOAN_000317,CUST_001577,mortgage,404638.82,25,2022-03-06,True,False,2149.93,188.2102301005149,36.0,Female,Germany,26-40
LOAN_000318,CUST_000347,auto,26933.8,6,2023-07-18,True,False,1063.47,25.32633736729762,70.0,Female,Portugal,60+
LOAN_000319,CUST_001629,personal,15388.15,4,2023-03-12,True,False,1173.33,13.114937826527918,33.0,Male,France,26-40
LOAN_000320,CUST_001214,personal,13018.98,5,2021-03-18,True,False,1610.15,8.08556966742229,40.0,Male,Netherlands,41-60
LOAN_000321,CUST_000973,mortgage,384861.45,30,2023-09-08,True,False,1248.22,308.3282193844034,29.0,Male,Italy,26-40
LOAN_000322,CUST_001782,mortgage,312693.11,20,2022-11-17,False,True,1000.41,312.5649583670695,46.0,Female,Belgium,41-60
LOAN_000323,CUST_001768,education,6188.9,10,2023-09-04,False,True,832.99,7.429741053313965,21.0,Female,Austria,18-25
LOAN_000324,CUST_001738,auto,28684.38,5,2023-09-15,True,False,2144.59,13.375227899038977,29.0,Male,France,26-40
LOAN_000325,CUST_001049,personal,13494.83,4,2023-04-01,True,False,710.37,18.996903022368624,46.0,Female,Spain,41-60
LOAN_000326,CUST_000073,personal,26854.14,3,2022-01-01,True,False,1944.28,13.811868660892465,20.0,Male,Germany,18-25
LOAN_000327,CUST_001305,personal,15174.12,4,2021-06-22,False,True,1566.63,9.685835200398307,54.0,Male,Netherlands,41-60
LOAN_000328,CUST_001087,mortgage,217160.8,20,2021-02-11,True,False,1836.71,118.23358069591823,39.0,Female,Italy,26-40
LOAN_000329,CUST_000029,business,78831.38,10,2021-05-27,True,False,137.29,574.1960812877851,40.0,Male,Italy,41-60
LOAN_000330,CUST_000726,business,29188.22,5,2022-03-20,True,False,1457.19,20.03048332750019,42.0,Male,Netherlands,41-60
LOAN_000331,CUST_000164,personal,12883.47,3,2022-10-01,True,False,2963.56,4.347295145028276,52.0,Female,Italy,41-60
LOAN_000332,CUST_001794,mortgage,309138.53,25,2023-05-06,True,False,1225.39,252.27766670202956,39.0,Female,Netherlands,26-40
LOAN_000333,CUST_001145,business,144507.94,7,2022-04-29,True,False,1659.35,87.08707626480249,26.0,Male,Austria,26-40
LOAN_000334,CUST_001795,personal,22977.26,4,2023-01-30,True,False,640.02,35.900846848535984,38.0,Male,Austria,26-40
LOAN_000335,CUST_000312,personal,17576.12,4,2023-08-31,True,False,967.82,18.16052571759211,48.0,Female,Italy,41-60
LOAN_000336,CUST_001539,mortgage,226330.34,20,2021-10-08,True,False,1978.33,114.40474541658874,43.0,Female,Germany,41-60
LOAN_000337,CUST_001571,personal,21689.15,3,2021-09-04,True,False,843.31,25.71907127865198,36.0,Female,Italy,26-40
LOAN_000338,CUST_000665,personal,15443.09,4,2021-06-07,True,False,981.75,15.730165520753756,32.0,Male,Spain,26-40
LOAN_000339,CUST_000881,mortgage,277583.83,25,2022-09-18,False,True,1167.71,237.71641075266976,29.0,Female,Netherlands,26-40
LOAN_000340,CUST_001072,mortgage,463787.07,25,2023-03-20,False,True,740.0,626.7392837837838,29.0,Female,Netherlands,26-40
LOAN_000341,CUST_000154,business,102664.6,5,2021-11-13,False,True,2185.01,46.98587191820632,34.0,Female,Italy,26-40
LOAN_000342,CUST_001285,business,109939.64,7,2021-06-01,True,False,1009.34,108.92230566508807,46.0,Female,France,41-60
LOAN_000343,CUST_000182,personal,1000.0,5,2022-04-30,True,False,2306.31,0.43359305557362193,41.0,Female,France,41-60
LOAN_000344,CUST_000156,mortgage,270685.24,25,2023-09-22,False,True,2135.1,126.77871762446723,18.0,Male,France,18-25
LOAN_000345,CUST_000937,auto,36519.26,4,2021-12-23,True,False,1663.94,21.94746204791038,74.0,Female,Netherlands,60+
LOAN_000346,CUST_001028,mortgage,383094.51,30,2023-03-01,False,True,1798.03,213.06346946380205,34.0,Male,Germany,26-40
LOAN_000347,CUST_000162,personal,16356.19,5,2023-06-26,True,False,1405.45,11.637688996406844,54.0,Female,Spain,41-60
LOAN_000348,CUST_001018,personal,7802.2,4,2022-07-27,True,False,721.5,10.813860013860014,40.0,Female,Belgium,41-60
LOAN_000349,CUST_000117,mortgage,51429.8,20,2022-09-07,False,True,496.67,103.5492379245777,39.0,Male,Netherlands,26-40
LOAN_000350,CUST_000915,mortgage,248501.46,30,2021-05-11,False,True,2430.31,102.25093095119553,33.0,Female,Germany,26-40
LOAN_000351,CUST_000412,personal,13979.22,4,2021-11-04,True,False,2049.14,6.821993616834379,54.0,Female,Netherlands,41-60
LOAN_000352,CUST_001128,auto,18500.83,6,2022-09-17,False,True,1013.43,18.25565653276497,29.0,Female,Germany,26-40
LOAN_000353,CUST_001693,personal,25061.56,4,2022-01-22,True,False,1606.58,15.599322785046498,38.0,Female,France,26-40
LOAN_000354,CUST_000070,education,18477.42,7,2023-05-06,False,True,876.97,21.069614696055734,50.0,Female,Spain,41-60
LOAN_000355,CUST_000264,personal,1000.0,5,2021-01-24,True,False,2283.44,0.437935746067337,42.0,Male,Belgium,41-60
LOAN_000356,CUST_001009,mortgage,121857.07,15,2023-05-15,True,False,828.59,147.06558128869526,25.0,Female,France,26-40
LOAN_000357,CUST_001596,mortgage,273124.78,20,2022-06-12,False,True,2079.03,131.3712548640472,78.0,Male,Italy,60+
LOAN_000358,CUST_000520,mortgage,128301.02,25,2021-03-07,False,True,351.13,365.39464016176345,46.0,Male,France,41-60
LOAN_000359,CUST_000633,personal,7642.06,3,2022-06-10,True,False,1071.77,7.130317138938392,31.0,Female,Germany,26-40
LOAN_000360,CUST_001115,auto,12715.02,6,2021-07-23,False,True,2272.76,5.5945282387933615,30.0,Female,France,26-40
LOAN_000361,CUST_001898,auto,28748.03,3,2021-04-27,True,False,1233.0,23.31551500405515,46.0,Female,Germany,41-60
LOAN_000362,CUST_000810,personal,24759.62,2,2022-09-23,False,True,730.06,33.914500178067556,33.0,Female,Spain,26-40
LOAN_000363,CUST_000038,mortgage,494952.91,20,2022-09-02,False,True,1431.98,345.6423343901451,33.0,Female,Germany,26-40
LOAN_000364,CUST_054646,business,27452.54,3,2021-06-10,True,False,,,,,,
LOAN_000365,CUST_000979,personal,8610.71,4,2021-07-21,True,False,558.59,15.41508082851465,36.0,Female,France,26-40
LOAN_000366,CUST_000540,auto,26968.29,3,2021-01-17,False,True,1780.25,15.148597107147873,40.0,Female,Germany,41-60
LOAN_000367,CUST_001951,mortgage,50000.0,25,2021-08-21,True,False,551.39,90.67991802535411,30.0,Female,Spain,26-40
LOAN_000368,CUST_000530,personal,20541.15,4,2022-06-02,False,True,1679.74,12.22876754735852,72.0,Female,France,60+
LOAN_000369,CUST_001023,mortgage,63415.19,25,2022-02-20,True,False,1368.61,46.33547175601523,36.0,Female,Germany,26-40
LOAN_000370,CUST_000430,mortgage,339161.13,30,2021-11-30,True,False,1899.38,178.5641261885457,20.0,Female,Germany,18-25
LOAN_000371,CUST_001850,mortgage,64404.05,20,2021-06-24,True,False,1484.85,43.374111863151164,34.0,Female,Netherlands,26-40
LOAN_000372,CUST_000781,auto,27714.84,5,2022-11-11,False,True,1336.84,20.731605876544688,37.0,Male,Germany,26-40
LOAN_000373,CUST_001683,personal,22754.78,3,2021-05-27,True,False,971.09,23.432205047935824,80.0,Female,Portugal,60+
LOAN_000374,CUST_000542,personal,11420.07,4,2022-04-26,True,False,1658.91,6.884080510696783,28.0,Male,France,26-40
LOAN_000375,CUST_001822,business,46347.55,5,2022-05-29,True,False,1823.42,25.417923462504525,27.0,Male,Germany,26-40
LOAN_000376,CUST_001190,business,46538.5,5,2023-02-12,True,False,1680.34,27.695882976064368,27.0,Male,Germany,26-40
LOAN_000377,CUST_001246,personal,33123.62,5,2023-06-22,True,False,1544.15,21.451037787779686,33.0,Male,Portugal,26-40
LOAN_000378,CUST_000559,education,42056.45,7,2023-12-20,False,True,193.9,216.897627643115,24.0,Male,Spain,18-25
LOAN_000379,CUST_001181,personal,1796.4,5,2021-12-14,True,False,441.24,4.071253739461517,37.0,Male,Austria,26-40
LOAN_000380,CUST_001711,auto,41728.1,6,2021-10-24,True,False,1566.97,26.62980146397187,35.0,Male,Spain,26-40
LOAN_000381,CUST_001570,auto,19918.12,5,2021-01-21,True,False,523.69,38.03418052664744,59.0,Male,Spain,41-60
LOAN_000382,CUST_001347,auto,24176.39,4,2022-07-10,False,True,1452.77,16.64158125511953,73.0,Female,Germany,60+
LOAN_000383,CUST_001931,personal,15495.23,4,2021-05-19,True,False,933.97,16.590714905189675,53.0,Male,Italy,41-60
LOAN_000384,CUST_000193,personal,11684.21,4,2021-05-14,True,False,1814.51,6.439319706146563,32.0,Female,Spain,26-40
LOAN_000385,CUST_001508,education,41458.69,15,2023-04-23,True,False,2638.46,15.713215284673636,60.0,Female,France,60+
LOAN_000386,CUST_001015,personal,6589.77,3,2023-05-18,True,False,2385.13,2.76285569340036,58.0,Male,Belgium,41-60
LOAN_000387,CUST_001618,auto,21024.29,5,2023-09-12,True,False,637.02,33.00412859878811,21.0,Female,Germany,18-25
LOAN_000388,CUST_001764,mortgage,183790.4,20,2021-10-01,True,False,1335.27,137.64287372591312,24.0,Non-binary,France,18-25
