customer_id,total_transactions,total_amount,average_amount,most_common_txn_type,age,gender,country,account_type,signup_date,is_active,customer_age_group,customer_value_score,fraud_rate,potential_risk
CUST_000225,23,3062.22,133.14,purchase,69.0,Female,Netherlands,checking,2019-04-29,1,60+,44.379999999999995,0.0,False
CUST_000226,12,2848.86,237.4,purchase,53.0,Male,Germany,savings,2021-06-10,1,41-60,53.75207547169811,0.08333333333333333,False
CUST_000227,16,2363.26,147.7,purchase,34.0,Male,Austria,business,2021-09-11,1,26-40,69.50764705882354,0.0,False
CUST_000228,19,1894.95,99.73,withdrawal,57.0,Female,Austria,checking,2022-05-30,0,41-60,0.0,0.0,False
CUST_000229,16,1723.38,107.71,transfer,48.0,Male,France,business,2020-10-08,1,41-60,35.90375,0.0,False
CUST_000230,19,1056.07,55.58,purchase,18.0,Female,Germany,savings,2019-08-01,1,18-25,58.67055555555555,0.05263157894736842,False
CUST_000231,17,2148.53,126.38,purchase,53.0,Male,Spain,business,2022-10-08,1,41-60,40.53830188679245,0.0,False
CUST_000232,12,438.02,36.5,purchase,37.0,Female,Netherlands,savings,2019-12-28,1,26-40,11.838378378378378,0.0,False
CUST_000233,9,1508.76,167.64,deposit,43.0,Male,Italy,checking,2020-04-17,1,41-60,35.08744186046511,0.0,False
CUST_000234,7,614.43,87.78,purchase,38.0,Male,Netherlands,checking,2019-08-22,1,26-40,16.169210526315787,0.0,False
CUST_000235,9,1292.25,143.58,purchase,60.0,Male,Portugal,checking,2023-10-25,1,60+,21.5375,0.0,False
CUST_000236,13,1085.66,83.51,withdrawal,60.0,Female,Germany,checking,2019-08-15,1,60+,18.094333333333335,0.07692307692307693,False
CUST_000237,9,4496.75,499.64,deposit,31.0,Female,Spain,savings,2021-07-29,1,26-40,145.05645161290323,0.0,False
CUST_000238,12,896.91,74.74,purchase,30.0,Female,Italy,checking,2021-02-04,1,26-40,29.897,0.0,False
CUST_000239,9,1764.38,196.04,purchase,20.0,Non-binary,Germany,checking,2022-02-06,1,18-25,88.21900000000001,0.0,False
CUST_000240,14,1214.25,86.73,withdrawal,38.0,Male,Netherlands,business,2022-03-15,1,26-40,31.95394736842105,0.07142857142857142,False
CUST_000241,15,1152.18,76.81,purchase,37.0,Male,Italy,premium,2022-07-07,1,26-40,31.14,0.0,False
CUST_000242,6,167.56,27.93,purchase,69.0,Female,France,checking,2021-04-16,1,60+,2.4284057971014494,0.0,False
CUST_000243,13,1220.55,93.89,purchase,39.0,Male,France,savings,2020-07-16,0,26-40,0.0,0.0,False
CUST_000244,12,1066.17,88.85,purchase,30.0,Male,Germany,business,2020-12-04,1,26-40,35.539,0.0,False
CUST_000245,13,2118.54,162.96,purchase,41.0,Male,France,business,2022-04-20,1,41-60,51.67170731707317,0.0,False
CUST_000246,14,2327.17,166.23,withdrawal,29.0,Male,Netherlands,premium,2022-05-28,1,26-40,80.24724137931035,0.0,False
CUST_000247,12,901.22,75.1,purchase,31.0,Male,Germany,business,2021-04-20,1,26-40,29.07161290322581,0.0,False
CUST_000248,14,831.93,59.42,purchase,30.0,Male,Netherlands,savings,2023-03-23,1,26-40,27.730999999999998,0.0,False
CUST_000249,20,2644.96,132.25,deposit,40.0,Male,Netherlands,premium,2023-08-17,1,41-60,66.124,0.0,False
CUST_000250,10,881.34,88.13,purchase,30.0,Female,France,checking,2020-01-06,0,26-40,0.0,0.0,False
CUST_000251,11,1588.1,144.37,purchase,19.0,Female,Germany,savings,2020-08-20,1,18-25,83.58421052631579,0.0,False
CUST_000252,11,957.69,87.06,purchase,49.0,Male,Belgium,savings,2020-06-12,1,41-60,19.544693877551023,0.0,False
CUST_000253,12,738.47,61.54,purchase,22.0,Female,Spain,checking,2022-03-13,1,18-25,33.566818181818185,0.0,False
CUST_000254,9,571.01,63.45,purchase,25.0,Male,Germany,checking,2020-07-14,1,26-40,22.8404,0.1111111111111111,True
CUST_000255,14,2927.6,209.11,withdrawal,55.0,Male,Austria,savings,2023-10-16,1,41-60,53.22909090909091,0.14285714285714285,True
CUST_000256,17,1889.52,111.15,purchase,21.0,Male,France,business,2022-07-01,1,18-25,89.97714285714285,0.0,False
CUST_000257,10,2317.94,231.79,purchase,58.0,Male,Germany,checking,2019-11-03,1,41-60,39.96448275862069,0.0,False
CUST_000258,14,1583.72,113.12,purchase,45.0,Male,Spain,savings,2020-07-12,1,41-60,35.193777777777775,0.0,False
CUST_000259,12,808.67,67.39,purchase,42.0,Male,Portugal,checking,2021-05-26,0,41-60,0.0,0.0,False
CUST_000260,20,2256.63,112.83,purchase,48.0,Female,Italy,checking,2020-11-18,1,41-60,47.013125,0.0,False
CUST_000261,18,2059.4,114.41,purchase,34.0,Female,Germany,business,2021-11-05,0,26-40,0.0,0.0,False
CUST_000262,12,1588.2,132.35,deposit,29.0,Female,Germany,checking,2019-12-19,1,26-40,54.765517241379314,0.0,False
CUST_000263,5,91.73,18.35,purchase,80.0,Male,Spain,checking,2020-10-07,1,60+,1.146625,0.0,False
CUST_000264,23,2283.44,99.28,purchase,42.0,Male,Belgium,checking,2023-12-27,1,41-60,54.36761904761905,0.0,False
CUST_000265,6,607.59,101.26,withdrawal,28.0,Female,France,savings,2021-07-31,1,26-40,21.69964285714286,0.16666666666666666,True
CUST_000266,12,631.71,52.64,purchase,52.0,Male,Germany,checking,2021-07-19,1,41-60,12.148269230769232,0.08333333333333333,False
CUST_000267,9,598.25,66.47,purchase,37.0,Female,France,savings,2023-08-11,1,26-40,16.16891891891892,0.0,False
CUST_000268,12,1307.14,108.93,purchase,35.0,Male,Italy,premium,2020-06-16,1,26-40,37.34685714285715,0.0,False
CUST_000269,18,4485.25,249.18,purchase,47.0,Female,Belgium,checking,2021-04-24,0,41-60,0.0,0.0,False
CUST_000270,6,721.57,120.26,deposit,36.0,Male,France,checking,2020-09-03,1,26-40,20.04361111111111,0.0,False
CUST_000271,10,1146.88,114.69,purchase,57.0,Male,Italy,premium,2019-06-03,0,41-60,0.0,0.0,False
CUST_000272,14,1179.82,84.27,purchase,59.0,Male,France,checking,2019-06-22,0,41-60,0.0,0.0,False
CUST_000273,14,1929.77,137.84,purchase,21.0,Male,France,checking,2021-07-22,1,18-25,91.89380952380952,0.0,False
CUST_000274,7,284.59,40.66,withdrawal,33.0,Male,Spain,checking,2023-10-29,1,26-40,8.623939393939393,0.0,False
CUST_000275,11,817.27,74.3,purchase,33.0,Male,Germany,checking,2023-06-10,0,26-40,0.0,0.0,False
CUST_000276,12,1278.32,106.53,purchase,39.0,Female,Germany,checking,2020-05-08,0,26-40,0.0,0.0,False
CUST_000277,21,3343.36,159.21,purchase,69.0,Male,Austria,checking,2022-09-09,0,60+,0.0,0.0,False
CUST_000278,14,1229.61,87.83,purchase,72.0,Female,Belgium,savings,2019-06-23,1,60+,17.077916666666667,0.0,False
CUST_000279,9,361.91,40.21,purchase,30.0,Female,Germany,checking,2023-08-20,1,26-40,12.063666666666668,0.0,False
CUST_000280,11,787.37,71.58,purchase,72.0,Non-binary,France,savings,2022-03-31,1,60+,10.935694444444444,0.0,False
CUST_000281,12,1194.06,99.5,purchase,23.0,Male,France,premium,2019-09-19,1,18-25,51.91565217391304,0.0,False
CUST_000282,16,1587.7,99.23,purchase,38.0,Female,Spain,savings,2022-08-07,1,26-40,41.78157894736842,0.125,True
CUST_000283,13,808.61,62.2,purchase,18.0,Female,France,checking,2021-06-10,1,18-25,44.92277777777778,0.0,False
CUST_000284,11,1510.32,137.3,purchase,49.0,Male,France,savings,2021-03-27,1,41-60,30.822857142857142,0.0,False
CUST_000285,15,2107.46,140.5,purchase,18.0,Male,France,savings,2021-06-25,1,18-25,117.08111111111111,0.0,False
CUST_000286,14,2147.71,153.41,purchase,48.0,Male,Austria,business,2022-06-17,1,41-60,44.74395833333333,0.0,False
CUST_000287,10,5776.84,577.68,purchase,54.0,Female,Germany,checking,2023-09-09,1,41-60,106.97851851851853,0.0,False
CUST_000288,13,2885.66,221.97,purchase,24.0,Female,France,checking,2020-02-16,1,18-25,120.23583333333333,0.0,False
CUST_000289,8,1457.36,182.17,purchase,42.0,Male,Germany,checking,2022-07-13,1,41-60,34.69904761904762,0.125,True
CUST_000290,10,690.01,69.0,purchase,29.0,Male,Germany,savings,2020-01-22,1,26-40,23.79344827586207,0.1,False
CUST_000291,4,594.08,148.52,deposit,36.0,Female,France,business,2022-10-12,1,26-40,16.502222222222223,0.0,False
CUST_000292,13,1153.97,88.77,purchase,31.0,Male,Netherlands,savings,2022-12-23,1,26-40,37.22483870967742,0.0,False
CUST_000293,18,1037.81,57.66,purchase,72.0,Male,Germany,checking,2021-12-22,1,60+,14.414027777777777,0.0,False
CUST_000294,12,832.98,69.42,purchase,29.0,Male,Belgium,checking,2023-08-19,1,26-40,28.72344827586207,0.0,False
CUST_000295,11,895.99,81.45,purchase,50.0,Female,Spain,checking,2022-12-21,1,41-60,17.9198,0.0,False
CUST_000296,9,1097.01,121.89,purchase,48.0,Female,Italy,checking,2023-01-03,0,41-60,0.0,0.0,False
CUST_000297,11,1372.11,124.74,purchase,22.0,Male,France,checking,2023-08-17,1,18-25,62.36863636363636,0.0,False
CUST_000298,13,1142.17,87.86,purchase,70.0,Female,Spain,savings,2019-05-05,1,60+,16.316714285714287,0.0,False
CUST_000299,15,1774.81,118.32,purchase,19.0,Female,France,checking,2019-02-28,0,18-25,0.0,0.13333333333333333,True
CUST_000300,13,1564.72,120.36,purchase,30.0,Male,Belgium,checking,2020-11-04,1,26-40,52.157333333333334,0.0,False
CUST_000301,12,1352.77,112.73,purchase,38.0,Female,Spain,checking,2020-01-18,1,26-40,35.59921052631579,0.0,False
CUST_000302,10,484.38,48.44,purchase,43.0,Female,Netherlands,checking,2019-05-19,1,41-60,11.264651162790697,0.0,False
CUST_000303,11,2329.03,211.73,deposit,59.0,Female,Spain,checking,2020-06-03,1,41-60,39.475084745762715,0.0,False
CUST_000304,11,1471.55,133.78,purchase,36.0,Male,Netherlands,checking,2023-05-02,0,26-40,0.0,0.0,False
CUST_000305,18,2481.37,137.85,purchase,60.0,Male,Spain,checking,2023-03-28,0,60+,0.0,0.0,False
CUST_000306,11,1965.73,178.7,purchase,31.0,Female,Austria,checking,2022-05-24,1,26-40,63.410645161290326,0.0,False
CUST_000307,9,1218.72,135.41,purchase,28.0,Female,Austria,checking,2023-09-07,1,26-40,43.52571428571429,0.0,False
CUST_000308,5,1256.2,251.24,deposit,33.0,Male,France,checking,2021-05-30,1,26-40,38.06666666666667,0.0,False
CUST_000309,14,693.11,49.51,purchase,38.0,Female,Germany,savings,2020-12-20,1,26-40,18.239736842105263,0.07142857142857142,False
CUST_000310,9,556.03,61.78,purchase,56.0,Female,Netherlands,premium,2023-08-15,1,41-60,9.929107142857143,0.0,False
CUST_000311,13,536.99,41.31,purchase,33.0,Male,Italy,checking,2020-10-08,1,26-40,16.272424242424243,0.0,False
CUST_000312,14,967.82,69.13,purchase,48.0,Female,Italy,checking,2019-07-20,1,41-60,20.162916666666668,0.0,False
CUST_000313,9,886.81,98.53,purchase,27.0,Male,Spain,savings,2020-02-18,1,26-40,32.84481481481481,0.0,False
CUST_000314,11,1095.33,99.58,purchase,73.0,Female,Germany,checking,2022-02-20,0,60+,0.0,0.0,False
CUST_000315,11,1741.69,158.34,purchase,42.0,Male,France,checking,2019-07-03,1,41-60,41.468809523809526,0.09090909090909091,False
CUST_000316,10,662.76,66.28,purchase,33.0,Male,Germany,savings,2022-06-10,1,26-40,20.083636363636362,0.1,False
CUST_000317,10,1175.41,117.54,purchase,31.0,Female,Spain,savings,2023-01-19,1,26-40,37.91645161290323,0.0,False
CUST_000318,9,530.4,58.93,purchase,23.0,Female,Germany,savings,2023-02-03,1,18-25,23.06086956521739,0.0,False
CUST_000319,13,819.47,63.04,purchase,51.0,Male,Netherlands,business,2023-06-03,1,41-60,16.068039215686277,0.0,False
CUST_000320,10,768.09,76.81,purchase,31.0,Male,France,checking,2020-01-25,1,26-40,24.77709677419355,0.0,False
CUST_000321,19,1332.22,70.12,purchase,59.0,Female,Austria,savings,2020-03-03,1,41-60,22.580000000000002,0.05263157894736842,False
CUST_000322,11,725.67,65.97,purchase,23.0,Female,Austria,checking,2023-09-18,1,18-25,31.55086956521739,0.0,False
CUST_000323,10,670.52,67.05,fee,55.0,Male,Italy,premium,2021-07-17,1,41-60,12.191272727272727,0.0,False
CUST_000324,9,613.67,68.19,purchase,60.0,Female,Austria,savings,2022-08-09,1,60+,10.227833333333333,0.0,False
CUST_000325,9,476.94,52.99,purchase,28.0,Male,Netherlands,savings,2019-08-15,1,26-40,17.033571428571427,0.0,False
CUST_000326,14,2033.21,145.23,purchase,29.0,Male,Germany,business,2022-04-04,1,26-40,70.11068965517242,0.0,False
CUST_000327,13,1614.6,124.2,purchase,22.0,Male,Portugal,checking,2022-07-10,1,18-25,73.39090909090909,0.0,False
CUST_000328,10,1170.55,117.06,purchase,21.0,Male,Germany,savings,2019-08-23,1,18-25,55.74047619047619,0.0,False
CUST_000329,10,1519.9,151.99,deposit,40.0,Male,Germany,savings,2022-01-30,1,41-60,37.9975,0.0,False
CUST_000330,12,2259.38,188.28,purchase,28.0,Male,Belgium,checking,2022-04-20,1,26-40,80.69214285714285,0.0,False
CUST_000331,10,1040.67,104.07,purchase,31.0,Female,Portugal,checking,2021-02-22,1,26-40,33.57,0.0,False
CUST_000332,8,604.42,75.55,purchase,22.0,Male,France,business,2022-03-03,1,18-25,27.473636363636363,0.0,False
CUST_000333,16,2133.23,133.33,purchase,29.0,Female,Belgium,checking,2020-01-08,1,26-40,73.5596551724138,0.0625,False
CUST_000334,13,1800.52,138.5,purchase,33.0,Male,Germany,checking,2021-12-18,1,26-40,54.56121212121212,0.0,False
CUST_000335,13,1555.17,119.63,purchase,21.0,Male,Spain,business,2023-06-14,0,18-25,0.0,0.0,False
CUST_000336,7,672.78,96.11,withdrawal,40.0,Male,Belgium,checking,2023-02-24,1,41-60,16.819499999999998,0.0,False
CUST_000337,10,973.76,97.38,purchase,53.0,Female,Netherlands,premium,2021-10-03,1,41-60,18.372830188679245,0.0,False
CUST_000338,15,1071.63,71.44,purchase,55.0,Male,Italy,savings,2021-03-04,1,41-60,19.48418181818182,0.0,False
CUST_000339,18,1312.76,72.93,purchase,26.0,Male,Portugal,savings,2019-01-15,1,26-40,50.49076923076923,0.0,False
CUST_000340,14,1481.85,105.85,deposit,31.0,Male,France,checking,2022-05-31,1,26-40,47.8016129032258,0.0,False
CUST_000341,12,1732.59,144.38,purchase,77.0,Female,Italy,checking,2019-11-29,1,60+,22.50116883116883,0.0,False
CUST_000342,10,1351.22,135.12,deposit,28.0,Male,Germany,checking,2023-06-13,0,26-40,0.0,0.0,False
CUST_000343,11,1121.4,101.95,purchase,52.0,Female,Spain,premium,2019-05-05,0,41-60,0.0,0.0,False
CUST_000344,9,774.88,86.1,purchase,33.0,Male,Spain,business,2022-10-07,1,26-40,23.48121212121212,0.0,False
CUST_000345,12,1114.67,92.89,purchase,21.0,Female,Spain,checking,2019-03-15,1,18-25,53.07952380952381,0.0,False
CUST_000346,15,921.07,61.4,deposit,50.0,Male,Germany,savings,2020-03-31,1,41-60,18.421400000000002,0.0,False
CUST_000347,10,1063.47,106.35,purchase,70.0,Female,Portugal,checking,2023-01-01,1,60+,15.192428571428572,0.0,False
CUST_000348,15,1473.43,98.23,deposit,32.0,Male,France,checking,2020-09-20,1,26-40,46.0446875,0.0,False
CUST_000349,12,1314.49,109.54,purchase,27.0,Female,Germany,checking,2020-11-23,1,26-40,48.684814814814814,0.0,False
CUST_000350,14,1623.5,115.96,purchase,60.0,Male,Germany,savings,2021-11-30,1,60+,27.058333333333334,0.0,False
CUST_000351,13,942.38,72.49,purchase,44.0,Female,Netherlands,checking,2021-04-03,1,41-60,21.417727272727273,0.07692307692307693,False
CUST_000352,12,3116.35,259.7,purchase,55.0,Female,Spain,savings,2023-07-27,1,41-60,56.66090909090909,0.0,False
CUST_000353,14,1431.12,102.22,purchase,38.0,Male,Germany,checking,2019-04-22,0,26-40,0.0,0.07142857142857142,False
CUST_000354,9,727.31,80.81,deposit,28.0,Male,Netherlands,business,2022-07-27,1,26-40,25.975357142857142,0.0,False
CUST_000355,5,577.23,115.45,transfer,35.0,Male,France,checking,2020-03-08,1,26-40,16.492285714285714,0.0,False
CUST_000356,20,2709.27,135.46,purchase,23.0,Male,Germany,savings,2023-08-01,1,18-25,117.79434782608696,0.05,False
CUST_000357,13,643.64,49.51,purchase,64.0,Female,France,business,2021-11-27,1,60+,10.056875,0.0,False
CUST_000358,10,1096.96,109.7,withdrawal,45.0,Male,Portugal,savings,2019-07-25,1,41-60,24.37688888888889,0.0,False
CUST_000359,9,1272.52,141.39,purchase,33.0,Male,France,savings,2023-12-28,1,26-40,38.56121212121212,0.0,False
CUST_000360,14,3928.59,280.61,purchase,50.0,Male,Spain,business,2020-03-11,1,41-60,78.5718,0.0,False
CUST_000361,12,1082.5,90.21,purchase,64.0,Female,Italy,savings,2021-06-13,1,60+,16.9140625,0.0,False
CUST_000362,14,1395.52,99.68,purchase,18.0,Male,France,premium,2020-11-11,1,18-25,77.52888888888889,0.0,False
CUST_000363,18,1893.33,105.18,purchase,57.0,Female,France,checking,2019-04-19,0,41-60,0.0,0.0,False
CUST_000364,12,760.08,63.34,purchase,25.0,Male,Portugal,savings,2022-12-13,1,26-40,30.403200000000002,0.0,False
CUST_000365,13,1028.85,79.14,purchase,33.0,Female,Italy,savings,2022-04-06,1,26-40,31.177272727272726,0.0,False
CUST_000366,16,1348.53,84.28,purchase,39.0,Female,Italy,savings,2021-06-09,0,26-40,0.0,0.0,False
CUST_000367,15,1267.98,84.53,purchase,19.0,Female,Belgium,business,2022-05-14,1,18-25,66.7357894736842,0.0,False
CUST_000368,11,1006.25,91.48,deposit,19.0,Female,Germany,savings,2019-04-23,1,18-25,52.96052631578947,0.0,False
CUST_000369,18,2633.4,146.3,purchase,45.0,Male,France,business,2021-06-06,1,41-60,58.52,0.0,False
CUST_000370,7,529.45,75.64,purchase,36.0,Female,Italy,checking,2019-10-16,1,26-40,14.706944444444446,0.0,False
CUST_000371,14,2657.08,189.79,purchase,78.0,Male,Spain,checking,2019-12-27,0,60+,0.0,0.0,False
CUST_000372,9,2234.55,248.28,purchase,45.0,Male,Spain,checking,2023-02-06,1,41-60,49.65666666666667,0.0,False
CUST_000373,10,712.96,71.3,purchase,35.0,Female,Germany,savings,2023-07-18,1,26-40,20.370285714285714,0.0,False
CUST_000374,6,183.13,30.52,purchase,20.0,Female,Italy,savings,2020-07-06,1,18-25,9.1565,0.0,False
CUST_000375,14,1509.66,107.83,purchase,30.0,Male,Italy,checking,2022-07-30,1,26-40,50.322,0.0,False
CUST_000376,19,2342.66,123.3,purchase,64.0,Female,Germany,premium,2022-03-23,1,60+,36.6040625,0.0,False
CUST_000377,16,689.2,43.08,purchase,36.0,Female,Austria,savings,2019-10-11,1,26-40,19.144444444444446,0.0,False
CUST_000378,9,3027.98,336.44,purchase,50.0,Female,Portugal,checking,2019-02-15,1,41-60,60.5596,0.0,False
CUST_000379,9,1107.07,123.01,deposit,58.0,Female,France,savings,2022-09-26,0,41-60,0.0,0.0,False
CUST_000380,7,1135.88,162.27,deposit,36.0,Male,Germany,checking,2021-11-30,1,26-40,31.552222222222227,0.0,False
CUST_000381,7,446.02,63.72,purchase,24.0,Male,Germany,checking,2021-01-06,1,18-25,18.584166666666665,0.0,False
CUST_000382,17,1008.34,59.31,purchase,43.0,Male,Belgium,checking,2019-12-04,1,41-60,23.449767441860466,0.058823529411764705,False
CUST_000383,2,140.57,70.28,purchase,36.0,Male,Spain,checking,2021-05-19,1,26-40,3.904722222222222,0.0,False
CUST_000384,15,884.13,58.94,purchase,49.0,Female,Belgium,business,2019-10-22,1,41-60,18.043469387755103,0.0,False
CUST_000385,14,1058.62,75.62,withdrawal,42.0,Female,Italy,premium,2021-01-11,1,41-60,25.205238095238094,0.0,False
CUST_000386,12,1792.21,149.35,purchase,27.0,Female,Germany,savings,2022-05-13,1,26-40,66.37814814814816,0.0,False
CUST_000387,25,2515.55,100.62,purchase,55.0,Female,Austria,checking,2021-08-31,1,41-60,45.73727272727273,0.0,False
CUST_000388,12,1166.74,97.23,fee,70.0,Female,Italy,checking,2019-08-30,0,60+,0.0,0.0,False
CUST_000389,10,655.33,65.53,purchase,26.0,Male,Netherlands,checking,2019-11-08,1,26-40,25.205000000000002,0.0,False
CUST_000390,8,901.35,112.67,withdrawal,74.0,Female,Spain,premium,2022-11-13,1,60+,12.180405405405406,0.0,False
CUST_000391,6,2107.19,351.2,purchase,26.0,Female,Netherlands,savings,2020-06-30,1,26-40,81.04576923076924,0.16666666666666666,True
CUST_000392,11,1504.91,136.81,withdrawal,32.0,Male,Italy,checking,2021-06-13,1,26-40,47.0284375,0.0,False
CUST_000393,22,1802.79,81.94,purchase,23.0,Male,Spain,business,2022-11-25,1,18-25,78.38217391304347,0.0,False
CUST_000394,9,472.91,52.55,purchase,31.0,Male,France,checking,2020-02-20,0,26-40,0.0,0.0,False
CUST_000395,11,1582.33,143.85,purchase,49.0,Male,France,checking,2019-07-25,1,41-60,32.29244897959183,0.0,False
CUST_000396,9,1290.77,143.42,purchase,37.0,Male,Italy,savings,2022-04-13,1,26-40,34.88567567567568,0.0,False
CUST_000397,14,1400.33,100.02,withdrawal,26.0,Male,Austria,business,2021-01-27,1,26-40,53.85884615384615,0.07142857142857142,False
CUST_000398,12,2276.85,189.74,purchase,38.0,Female,Netherlands,premium,2022-09-10,1,26-40,59.91710526315789,0.0,False
CUST_000399,14,853.32,60.95,purchase,18.0,Male,Germany,business,2023-11-24,1,18-25,47.406666666666666,0.0,False
CUST_000400,8,298.06,37.26,purchase,34.0,Female,France,business,2023-06-10,1,26-40,8.766470588235293,0.0,False
CUST_000401,16,2322.93,145.18,purchase,59.0,Male,France,savings,2020-03-04,1,41-60,39.37169491525423,0.0,False
CUST_000402,8,631.6,78.95,purchase,19.0,Male,Netherlands,checking,2020-06-17,1,18-25,33.242105263157896,0.0,False
CUST_000403,13,2828.76,217.6,withdrawal,34.0,Female,Portugal,savings,2019-11-29,1,26-40,83.19882352941177,0.07692307692307693,False
CUST_000404,15,712.54,47.5,purchase,28.0,Female,Spain,business,2019-02-09,1,26-40,25.447857142857142,0.0,False
CUST_000405,16,1472.47,92.03,purchase,51.0,Male,Netherlands,business,2022-07-03,1,41-60,28.871960784313725,0.0,False
CUST_000406,11,2310.89,210.08,purchase,34.0,Male,Netherlands,savings,2019-11-10,1,26-40,67.96735294117647,0.0,False
CUST_000407,4,229.72,57.43,purchase,45.0,Female,France,checking,2023-04-14,1,41-60,5.104888888888889,0.0,False
